0.00.018.917 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.019.099 I srv          init: The UI is disabled
0.00.019.103 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.032.195 I srv    load_model: loading model './models/qwen2.5-1.5b-instruct-q4_k_m.gguf'
0.00.429.013 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.01.201.173 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.01.207.069 I srv  llama_server: model loaded
0.01.207.092 I srv  llama_server: listening on http://127.0.0.1:8081
2.17.571.887 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
427.44.399.941 I slot print_timing: id  3 | task 5956 |       total time =    4876.84 ms /   392 tokens
427.44.399.942 I slot print_timing: id  3 | task 5956 |    graphs reused =       5381
427.44.399.989 I slot      release: id  3 | task 5956 | stop processing: n_tokens = 391, truncated = 0
427.44.407.144 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.652 (> 0.100 thold), f_keep = 0.560
427.44.407.341 I slot launch_slot_: id  3 | task 6012 | processing task, is_child = 0
427.47.303.054 I slot print_timing: id  3 | task 6012 | prompt eval time =    1535.87 ms /   336 tokens (    4.57 ms per token,   218.77 tokens per second)
427.47.303.062 I slot print_timing: id  3 | task 6012 |        eval time =    1359.77 ms /    36 tokens (   37.77 ms per token,    26.48 tokens per second)
427.47.303.063 I slot print_timing: id  3 | task 6012 |       total time =    2895.64 ms /   372 tokens
427.47.303.064 I slot print_timing: id  3 | task 6012 |    graphs reused =       5415
427.47.303.107 I slot      release: id  3 | task 6012 | stop processing: n_tokens = 371, truncated = 0
427.47.309.580 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.646 (> 0.100 thold), f_keep = 0.590
427.47.309.702 I slot launch_slot_: id  3 | task 6050 | processing task, is_child = 0
427.51.551.134 I slot print_timing: id  3 | task 6050 | prompt eval time =    1564.45 ms /   339 tokens (    4.61 ms per token,   216.69 tokens per second)
427.51.551.142 I slot print_timing: id  3 | task 6050 |        eval time =    2676.91 ms /    43 tokens (   62.25 ms per token,    16.06 tokens per second)
427.51.551.143 I slot print_timing: id  3 | task 6050 |       total time =    4241.36 ms /   382 tokens
427.51.551.144 I slot print_timing: id  3 | task 6050 |    graphs reused =       5456
427.51.551.191 I slot      release: id  3 | task 6050 | stop processing: n_tokens = 381, truncated = 0
427.51.562.975 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.697 (> 0.100 thold), f_keep = 0.575
427.51.563.306 I slot launch_slot_: id  3 | task 6095 | processing task, is_child = 0
427.54.507.635 I slot print_timing: id  3 | task 6095 | prompt eval time =    1451.12 ms /   314 tokens (    4.62 ms per token,   216.38 tokens per second)
427.54.507.645 I slot print_timing: id  3 | task 6095 |        eval time =    1493.12 ms /    38 tokens (   39.29 ms per token,    25.45 tokens per second)
427.54.507.646 I slot print_timing: id  3 | task 6095 |       total time =    2944.24 ms /   352 tokens
427.54.507.647 I slot print_timing: id  3 | task 6095 |    graphs reused =       5492
427.54.507.691 I slot      release: id  3 | task 6095 | stop processing: n_tokens = 351, truncated = 0
427.54.539.175 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.698 (> 0.100 thold), f_keep = 0.627
427.54.539.322 I slot launch_slot_: id  3 | task 6135 | processing task, is_child = 0
427.57.613.465 I slot print_timing: id  3 | task 6135 | prompt eval time =    1429.52 ms /   315 tokens (    4.54 ms per token,   220.35 tokens per second)
427.57.613.474 I slot print_timing: id  3 | task 6135 |        eval time =    1644.56 ms /    27 tokens (   60.91 ms per token,    16.42 tokens per second)
427.57.613.475 I slot print_timing: id  3 | task 6135 |       total time =    3074.08 ms /   342 tokens
427.57.613.476 I slot print_timing: id  3 | task 6135 |    graphs reused =       5517
427.57.613.519 I slot      release: id  3 | task 6135 | stop processing: n_tokens = 341, truncated = 0
427.57.637.467 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.711 (> 0.100 thold), f_keep = 0.642
427.57.637.809 I slot launch_slot_: id  3 | task 6164 | processing task, is_child = 0
428.00.082.347 I slot print_timing: id  3 | task 6164 | prompt eval time =    1369.61 ms /   308 tokens (    4.45 ms per token,   224.88 tokens per second)
428.00.082.357 I slot print_timing: id  3 | task 6164 |        eval time =    1074.82 ms /    29 tokens (   37.06 ms per token,    26.98 tokens per second)
428.00.082.359 I slot print_timing: id  3 | task 6164 |       total time =    2444.43 ms /   337 tokens
428.00.082.360 I slot print_timing: id  3 | task 6164 |    graphs reused =       5544
428.00.082.413 I slot      release: id  3 | task 6164 | stop processing: n_tokens = 336, truncated = 0
428.00.090.657 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.640 (> 0.100 thold), f_keep = 0.652
428.00.090.902 I slot launch_slot_: id  3 | task 6195 | processing task, is_child = 0
428.04.149.088 I slot print_timing: id  3 | task 6195 | prompt eval time =    1573.93 ms /   342 tokens (    4.60 ms per token,   217.29 tokens per second)
428.04.149.100 I slot print_timing: id  3 | task 6195 |        eval time =    2484.15 ms /    42 tokens (   59.15 ms per token,    16.91 tokens per second)
428.04.149.102 I slot print_timing: id  3 | task 6195 |       total time =    4058.08 ms /   384 tokens
428.04.149.103 I slot print_timing: id  3 | task 6195 |    graphs reused =       5584
428.04.149.198 I slot      release: id  3 | task 6195 | stop processing: n_tokens = 383, truncated = 0
428.04.160.174 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.637 (> 0.100 thold), f_keep = 0.572
428.04.160.540 I slot launch_slot_: id  3 | task 6239 | processing task, is_child = 0
428.07.633.292 I slot print_timing: id  3 | task 6239 | prompt eval time =    1531.69 ms /   344 tokens (    4.45 ms per token,   224.59 tokens per second)
428.07.633.300 I slot print_timing: id  3 | task 6239 |        eval time =    1940.96 ms /    50 tokens (   38.82 ms per token,    25.76 tokens per second)
428.07.633.301 I slot print_timing: id  3 | task 6239 |       total time =    3472.65 ms /   394 tokens
428.07.633.302 I slot print_timing: id  3 | task 6239 |    graphs reused =       5632
428.07.633.343 I slot      release: id  3 | task 6239 | stop processing: n_tokens = 393, truncated = 0
428.07.639.835 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.650 (> 0.100 thold), f_keep = 0.557
428.07.639.946 I slot launch_slot_: id  3 | task 6291 | processing task, is_child = 0
428.11.558.935 I slot print_timing: id  3 | task 6291 | prompt eval time =    1532.40 ms /   337 tokens (    4.55 ms per token,   219.92 tokens per second)
428.11.558.950 I slot print_timing: id  3 | task 6291 |        eval time =    2386.50 ms /    39 tokens (   61.19 ms per token,    16.34 tokens per second)
428.11.558.952 I slot print_timing: id  3 | task 6291 |       total time =    3918.90 ms /   376 tokens
428.11.558.953 I slot print_timing: id  3 | task 6291 |    graphs reused =       5669
428.11.559.071 I slot      release: id  3 | task 6291 | stop processing: n_tokens = 375, truncated = 0
428.11.585.758 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.662 (> 0.100 thold), f_keep = 0.584
428.11.586.232 I slot launch_slot_: id  3 | task 6332 | processing task, is_child = 0
428.15.586.094 I slot print_timing: id  3 | task 6332 | prompt eval time =    1492.83 ms /   331 tokens (    4.51 ms per token,   221.73 tokens per second)
428.15.586.104 I slot print_timing: id  3 | task 6332 |        eval time =    2506.93 ms /    54 tokens (   46.42 ms per token,    21.54 tokens per second)
428.15.586.105 I slot print_timing: id  3 | task 6332 |       total time =    3999.76 ms /   385 tokens
428.15.586.106 I slot print_timing: id  3 | task 6332 |    graphs reused =       5721
428.15.586.166 I slot      release: id  3 | task 6332 | stop processing: n_tokens = 384, truncated = 0
428.15.592.900 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.672 (> 0.100 thold), f_keep = 0.570
428.15.593.053 I slot launch_slot_: id  3 | task 6388 | processing task, is_child = 0
428.18.995.301 I slot print_timing: id  3 | task 6388 | prompt eval time =    1455.65 ms /   326 tokens (    4.47 ms per token,   223.95 tokens per second)
428.18.995.312 I slot print_timing: id  3 | task 6388 |        eval time =    1946.52 ms /    34 tokens (   57.25 ms per token,    17.47 tokens per second)
428.18.995.315 I slot print_timing: id  3 | task 6388 |       total time =    3402.17 ms /   360 tokens
428.18.995.317 I slot print_timing: id  3 | task 6388 |    graphs reused =       5753
428.18.995.490 I slot      release: id  3 | task 6388 | stop processing: n_tokens = 359, truncated = 0
428.19.004.406 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.691 (> 0.100 thold), f_keep = 0.610
428.19.004.723 I slot launch_slot_: id  3 | task 6424 | processing task, is_child = 0
428.21.718.437 I slot print_timing: id  3 | task 6424 | prompt eval time =    1430.30 ms /   317 tokens (    4.51 ms per token,   221.63 tokens per second)
428.21.718.446 I slot print_timing: id  3 | task 6424 |        eval time =    1283.35 ms /    34 tokens (   37.75 ms per token,    26.49 tokens per second)
428.21.718.447 I slot print_timing: id  3 | task 6424 |       total time =    2713.65 ms /   351 tokens
428.21.718.448 I slot print_timing: id  3 | task 6424 |    graphs reused =       5785
428.21.718.485 I slot      release: id  3 | task 6424 | stop processing: n_tokens = 350, truncated = 0
428.21.725.076 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.638 (> 0.100 thold), f_keep = 0.626
428.21.725.236 I slot launch_slot_: id  3 | task 6460 | processing task, is_child = 0
428.25.255.712 I slot print_timing: id  3 | task 6460 | prompt eval time =    1549.45 ms /   343 tokens (    4.52 ms per token,   221.37 tokens per second)
428.25.255.736 I slot print_timing: id  3 | task 6460 |        eval time =    1980.94 ms /    32 tokens (   61.90 ms per token,    16.15 tokens per second)
428.25.255.738 I slot print_timing: id  3 | task 6460 |       total time =    3530.39 ms /   375 tokens
428.25.255.740 I slot print_timing: id  3 | task 6460 |    graphs reused =       5815
428.25.255.894 I slot      release: id  3 | task 6460 | stop processing: n_tokens = 374, truncated = 0
428.25.278.349 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.637 (> 0.100 thold), f_keep = 0.586
428.25.278.677 I slot launch_slot_: id  3 | task 6494 | processing task, is_child = 0
428.28.143.180 I slot print_timing: id  3 | task 6494 | prompt eval time =    1611.99 ms /   344 tokens (    4.69 ms per token,   213.40 tokens per second)
428.28.143.187 I slot print_timing: id  3 | task 6494 |        eval time =    1252.45 ms /    33 tokens (   37.95 ms per token,    26.35 tokens per second)
428.28.143.188 I slot print_timing: id  3 | task 6494 |       total time =    2864.44 ms /   377 tokens
428.28.143.192 I slot print_timing: id  3 | task 6494 |    graphs reused =       5846
428.28.143.235 I slot      release: id  3 | task 6494 | stop processing: n_tokens = 376, truncated = 0
428.28.174.279 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.637 (> 0.100 thold), f_keep = 0.582
428.28.174.531 I slot launch_slot_: id  3 | task 6529 | processing task, is_child = 0
428.31.499.903 I slot print_timing: id  3 | task 6529 | prompt eval time =    1550.62 ms /   344 tokens (    4.51 ms per token,   221.85 tokens per second)
428.31.499.912 I slot print_timing: id  3 | task 6529 |        eval time =    1774.68 ms /    29 tokens (   61.20 ms per token,    16.34 tokens per second)
428.31.499.913 I slot print_timing: id  3 | task 6529 |       total time =    3325.30 ms /   373 tokens
428.31.499.914 I slot print_timing: id  3 | task 6529 |    graphs reused =       5873
428.31.499.974 I slot      release: id  3 | task 6529 | stop processing: n_tokens = 372, truncated = 0
428.31.527.364 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.633 (> 0.100 thold), f_keep = 0.589
428.31.527.710 I slot launch_slot_: id  3 | task 6560 | processing task, is_child = 0
428.34.689.390 I slot print_timing: id  3 | task 6560 | prompt eval time =    1606.35 ms /   346 tokens (    4.64 ms per token,   215.40 tokens per second)
428.34.689.401 I slot print_timing: id  3 | task 6560 |        eval time =    1555.25 ms /    35 tokens (   44.44 ms per token,    22.50 tokens per second)
428.34.689.403 I slot print_timing: id  3 | task 6560 |       total time =    3161.60 ms /   381 tokens
428.34.689.404 I slot print_timing: id  3 | task 6560 |    graphs reused =       5906
428.34.689.481 I slot      release: id  3 | task 6560 | stop processing: n_tokens = 380, truncated = 0
428.34.711.878 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.628 (> 0.100 thold), f_keep = 0.576
428.34.712.085 I slot launch_slot_: id  3 | task 6597 | processing task, is_child = 0
428.38.067.584 I slot print_timing: id  3 | task 6597 | prompt eval time =    1565.81 ms /   349 tokens (    4.49 ms per token,   222.89 tokens per second)
428.38.067.600 I slot print_timing: id  3 | task 6597 |        eval time =    1789.61 ms /    37 tokens (   48.37 ms per token,    20.67 tokens per second)
428.38.067.602 I slot print_timing: id  3 | task 6597 |       total time =    3355.41 ms /   386 tokens
428.38.067.603 I slot print_timing: id  3 | task 6597 |    graphs reused =       5941
428.38.067.701 I slot      release: id  3 | task 6597 | stop processing: n_tokens = 385, truncated = 0
428.38.076.637 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.636 (> 0.100 thold), f_keep = 0.577
428.38.076.959 I slot launch_slot_: id  3 | task 6636 | processing task, is_child = 0
428.41.475.160 I slot print_timing: id  3 | task 6636 | prompt eval time =    1628.59 ms /   349 tokens (    4.67 ms per token,   214.30 tokens per second)
428.41.475.168 I slot print_timing: id  3 | task 6636 |        eval time =    1769.55 ms /    29 tokens (   61.02 ms per token,    16.39 tokens per second)
428.41.475.169 I slot print_timing: id  3 | task 6636 |       total time =    3398.14 ms /   378 tokens
428.41.475.170 I slot print_timing: id  3 | task 6636 |    graphs reused =       5968
428.41.475.219 I slot      release: id  3 | task 6636 | stop processing: n_tokens = 377, truncated = 0
428.41.483.388 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.640 (> 0.100 thold), f_keep = 0.589
428.41.483.856 I slot launch_slot_: id  3 | task 6667 | processing task, is_child = 0
428.44.444.576 I slot print_timing: id  3 | task 6667 | prompt eval time =    1593.54 ms /   347 tokens (    4.59 ms per token,   217.75 tokens per second)
428.44.444.589 I slot print_timing: id  3 | task 6667 |        eval time =    1367.10 ms /    36 tokens (   37.97 ms per token,    26.33 tokens per second)
428.44.444.591 I slot print_timing: id  3 | task 6667 |       total time =    2960.64 ms /   383 tokens
428.44.444.592 I slot print_timing: id  3 | task 6667 |    graphs reused =       6002
428.44.444.657 I slot      release: id  3 | task 6667 | stop processing: n_tokens = 382, truncated = 0
428.44.453.539 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.619 (> 0.100 thold), f_keep = 0.573
428.44.453.778 I slot launch_slot_: id  3 | task 6705 | processing task, is_child = 0
428.48.449.579 I slot print_timing: id  3 | task 6705 | prompt eval time =    1577.24 ms /   354 tokens (    4.46 ms per token,   224.44 tokens per second)
