0.00.020.202 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.020.319 I srv          init: The UI is disabled
0.00.020.320 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.025.498 I srv    load_model: loading model './models/llama-3.2-3b-instruct-q4_k_m.gguf'
0.02.688.955 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.695.310 I srv  llama_server: model loaded
0.02.695.319 I srv  llama_server: listening on http://127.0.0.1:8082
2.31.893.319 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
433.49.445.553 I slot print_timing: id  2 | task 6319 |    graphs reused =       5755
433.49.445.695 I slot      release: id  2 | task 6319 | stop processing: n_tokens = 380, truncated = 0
433.49.454.382 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.718 (> 0.100 thold), f_keep = 0.637
433.49.454.677 I slot launch_slot_: id  2 | task 6366 | processing task, is_child = 0
433.55.463.794 I slot print_timing: id  2 | task 6366 | prompt eval time =    3043.76 ms /   337 tokens (    9.03 ms per token,   110.72 tokens per second)
433.55.463.811 I slot print_timing: id  2 | task 6366 |        eval time =    2965.25 ms /    27 tokens (  109.82 ms per token,     9.11 tokens per second)
433.55.463.813 I slot print_timing: id  2 | task 6366 |       total time =    6009.01 ms /   364 tokens
433.55.463.814 I slot print_timing: id  2 | task 6366 |    graphs reused =       5780
433.55.463.949 I slot      release: id  2 | task 6366 | stop processing: n_tokens = 363, truncated = 0
433.55.496.590 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.730 (> 0.100 thold), f_keep = 0.664
433.55.496.991 I slot launch_slot_: id  2 | task 6395 | processing task, is_child = 0
434.02.615.712 I slot print_timing: id  2 | task 6395 | prompt eval time =    2936.44 ms /   330 tokens (    8.90 ms per token,   112.38 tokens per second)
434.02.615.723 I slot print_timing: id  2 | task 6395 |        eval time =    4182.16 ms /    37 tokens (  113.03 ms per token,     8.85 tokens per second)
434.02.615.726 I slot print_timing: id  2 | task 6395 |       total time =    7118.60 ms /   367 tokens
434.02.615.727 I slot print_timing: id  2 | task 6395 |    graphs reused =       5815
434.02.615.842 I slot      release: id  2 | task 6395 | stop processing: n_tokens = 366, truncated = 0
434.02.646.574 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.662 (> 0.100 thold), f_keep = 0.658
434.02.647.140 I slot launch_slot_: id  2 | task 6434 | processing task, is_child = 0
434.09.773.748 I slot print_timing: id  2 | task 6434 | prompt eval time =    3216.76 ms /   364 tokens (    8.84 ms per token,   113.16 tokens per second)
434.09.773.756 I slot print_timing: id  2 | task 6434 |        eval time =    3909.72 ms /    40 tokens (   97.74 ms per token,    10.23 tokens per second)
434.09.773.757 I slot print_timing: id  2 | task 6434 |       total time =    7126.48 ms /   404 tokens
434.09.773.758 I slot print_timing: id  2 | task 6434 |    graphs reused =       5853
434.09.773.825 I slot      release: id  2 | task 6434 | stop processing: n_tokens = 403, truncated = 0
434.09.780.620 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.658 (> 0.100 thold), f_keep = 0.598
434.09.780.937 I slot launch_slot_: id  2 | task 6476 | processing task, is_child = 0
434.17.170.363 I slot print_timing: id  2 | task 6476 | prompt eval time =    3337.17 ms /   366 tokens (    9.12 ms per token,   109.67 tokens per second)
434.17.170.376 I slot print_timing: id  2 | task 6476 |        eval time =    4052.15 ms /    47 tokens (   86.22 ms per token,    11.60 tokens per second)
434.17.170.378 I slot print_timing: id  2 | task 6476 |       total time =    7389.32 ms /   413 tokens
434.17.170.379 I slot print_timing: id  2 | task 6476 |    graphs reused =       5898
434.17.170.482 I slot      release: id  2 | task 6476 | stop processing: n_tokens = 412, truncated = 0
434.17.194.124 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.671 (> 0.100 thold), f_keep = 0.585
434.17.194.582 I slot launch_slot_: id  2 | task 6525 | processing task, is_child = 0
434.23.180.299 I slot print_timing: id  2 | task 6525 | prompt eval time =    3244.22 ms /   359 tokens (    9.04 ms per token,   110.66 tokens per second)
434.23.180.308 I slot print_timing: id  2 | task 6525 |        eval time =    2741.41 ms /    29 tokens (   94.53 ms per token,    10.58 tokens per second)
434.23.180.309 I slot print_timing: id  2 | task 6525 |       total time =    5985.62 ms /   388 tokens
434.23.180.310 I slot print_timing: id  2 | task 6525 |    graphs reused =       5925
434.23.180.372 I slot      release: id  2 | task 6525 | stop processing: n_tokens = 387, truncated = 0
434.23.189.612 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.683 (> 0.100 thold), f_keep = 0.623
434.23.189.966 I slot launch_slot_: id  2 | task 6556 | processing task, is_child = 0
434.30.457.905 I slot print_timing: id  2 | task 6556 | prompt eval time =    3156.02 ms /   353 tokens (    8.94 ms per token,   111.85 tokens per second)
434.30.457.920 I slot print_timing: id  2 | task 6556 |        eval time =    4111.79 ms /    39 tokens (  105.43 ms per token,     9.48 tokens per second)
434.30.457.921 I slot print_timing: id  2 | task 6556 |       total time =    7267.81 ms /   392 tokens
434.30.457.924 I slot print_timing: id  2 | task 6556 |    graphs reused =       5962
434.30.458.056 I slot      release: id  2 | task 6556 | stop processing: n_tokens = 391, truncated = 0
434.30.468.926 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.693 (> 0.100 thold), f_keep = 0.616
434.30.469.337 I slot launch_slot_: id  2 | task 6597 | processing task, is_child = 0
434.37.388.557 I slot print_timing: id  2 | task 6597 | prompt eval time =    3068.52 ms /   348 tokens (    8.82 ms per token,   113.41 tokens per second)
434.37.388.565 I slot print_timing: id  2 | task 6597 |        eval time =    3850.59 ms /    36 tokens (  106.96 ms per token,     9.35 tokens per second)
434.37.388.566 I slot print_timing: id  2 | task 6597 |       total time =    6919.11 ms /   384 tokens
434.37.388.567 I slot print_timing: id  2 | task 6597 |    graphs reused =       5996
434.37.388.616 I slot      release: id  2 | task 6597 | stop processing: n_tokens = 383, truncated = 0
434.37.395.773 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.711 (> 0.100 thold), f_keep = 0.629
434.37.396.078 I slot launch_slot_: id  2 | task 6635 | processing task, is_child = 0
434.43.401.507 I slot print_timing: id  2 | task 6635 | prompt eval time =    3027.91 ms /   339 tokens (    8.93 ms per token,   111.96 tokens per second)
434.43.401.515 I slot print_timing: id  2 | task 6635 |        eval time =    2977.44 ms /    32 tokens (   93.05 ms per token,    10.75 tokens per second)
434.43.401.517 I slot print_timing: id  2 | task 6635 |       total time =    6005.35 ms /   371 tokens
434.43.401.517 I slot print_timing: id  2 | task 6635 |    graphs reused =       6026
434.43.401.566 I slot      release: id  2 | task 6635 | stop processing: n_tokens = 370, truncated = 0
434.43.432.566 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.660 (> 0.100 thold), f_keep = 0.651
434.43.432.775 I slot launch_slot_: id  2 | task 6669 | processing task, is_child = 0
434.49.759.407 I slot print_timing: id  2 | task 6669 | prompt eval time =    3279.70 ms /   365 tokens (    8.99 ms per token,   111.29 tokens per second)
434.49.759.416 I slot print_timing: id  2 | task 6669 |        eval time =    3046.86 ms /    35 tokens (   87.05 ms per token,    11.49 tokens per second)
434.49.759.417 I slot print_timing: id  2 | task 6669 |       total time =    6326.56 ms /   400 tokens
434.49.759.417 I slot print_timing: id  2 | task 6669 |    graphs reused =       6059
434.49.759.470 I slot      release: id  2 | task 6669 | stop processing: n_tokens = 399, truncated = 0
434.49.787.400 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.658 (> 0.100 thold), f_keep = 0.604
434.49.787.591 I slot launch_slot_: id  2 | task 6706 | processing task, is_child = 0
434.56.987.342 I slot print_timing: id  2 | task 6706 | prompt eval time =    3301.41 ms /   366 tokens (    9.02 ms per token,   110.86 tokens per second)
434.56.987.353 I slot print_timing: id  2 | task 6706 |        eval time =    3898.27 ms /    45 tokens (   86.63 ms per token,    11.54 tokens per second)
434.56.987.355 I slot print_timing: id  2 | task 6706 |       total time =    7199.68 ms /   411 tokens
434.56.987.356 I slot print_timing: id  2 | task 6706 |    graphs reused =       6102
434.56.987.462 I slot      release: id  2 | task 6706 | stop processing: n_tokens = 410, truncated = 0
434.56.996.412 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.658 (> 0.100 thold), f_keep = 0.588
434.56.996.852 I slot launch_slot_: id  2 | task 6753 | processing task, is_child = 0
435.04.703.301 I slot print_timing: id  2 | task 6753 | prompt eval time =    3347.51 ms /   366 tokens (    9.15 ms per token,   109.34 tokens per second)
435.04.703.313 I slot print_timing: id  2 | task 6753 |        eval time =    4358.82 ms /    44 tokens (   99.06 ms per token,    10.09 tokens per second)
435.04.703.315 I slot print_timing: id  2 | task 6753 |       total time =    7706.33 ms /   410 tokens
435.04.703.316 I slot print_timing: id  2 | task 6753 |    graphs reused =       6144
435.04.703.419 I slot      release: id  2 | task 6753 | stop processing: n_tokens = 409, truncated = 0
435.04.712.143 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.655 (> 0.100 thold), f_keep = 0.589
435.04.712.429 I slot launch_slot_: id  2 | task 6799 | processing task, is_child = 0
435.12.246.201 I slot print_timing: id  2 | task 6799 | prompt eval time =    3309.88 ms /   368 tokens (    8.99 ms per token,   111.18 tokens per second)
435.12.246.215 I slot print_timing: id  2 | task 6799 |        eval time =    4223.78 ms /    42 tokens (  100.57 ms per token,     9.94 tokens per second)
435.12.246.219 I slot print_timing: id  2 | task 6799 |       total time =    7533.66 ms /   410 tokens
435.12.246.220 I slot print_timing: id  2 | task 6799 |    graphs reused =       6184
435.12.246.355 I slot      release: id  2 | task 6799 | stop processing: n_tokens = 409, truncated = 0
435.12.255.214 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.650 (> 0.100 thold), f_keep = 0.589
435.12.255.745 I slot launch_slot_: id  2 | task 6843 | processing task, is_child = 0
435.19.976.314 I slot print_timing: id  2 | task 6843 | prompt eval time =    3261.74 ms /   371 tokens (    8.79 ms per token,   113.74 tokens per second)
435.19.976.324 I slot print_timing: id  2 | task 6843 |        eval time =    4458.71 ms /    41 tokens (  108.75 ms per token,     9.20 tokens per second)
435.19.976.325 I slot print_timing: id  2 | task 6843 |       total time =    7720.45 ms /   412 tokens
435.19.976.326 I slot print_timing: id  2 | task 6843 |    graphs reused =       6223
435.19.976.462 I slot      release: id  2 | task 6843 | stop processing: n_tokens = 411, truncated = 0
435.19.984.951 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.658 (> 0.100 thold), f_keep = 0.594
435.19.985.168 I slot launch_slot_: id  2 | task 6886 | processing task, is_child = 0
435.27.576.253 I slot print_timing: id  2 | task 6886 | prompt eval time =    3307.92 ms /   371 tokens (    8.92 ms per token,   112.15 tokens per second)
435.27.576.261 I slot print_timing: id  2 | task 6886 |        eval time =    4283.03 ms /    47 tokens (   91.13 ms per token,    10.97 tokens per second)
435.27.576.262 I slot print_timing: id  2 | task 6886 |       total time =    7590.95 ms /   418 tokens
435.27.576.263 I slot print_timing: id  2 | task 6886 |    graphs reused =       6268
435.27.576.361 I slot      release: id  2 | task 6886 | stop processing: n_tokens = 417, truncated = 0
435.27.610.896 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.661 (> 0.100 thold), f_keep = 0.585
435.27.611.308 I slot launch_slot_: id  2 | task 6935 | processing task, is_child = 0
435.34.898.634 I slot print_timing: id  2 | task 6935 | prompt eval time =    3274.71 ms /   369 tokens (    8.87 ms per token,   112.68 tokens per second)
435.34.898.646 I slot print_timing: id  2 | task 6935 |        eval time =    4012.52 ms /    41 tokens (   97.87 ms per token,    10.22 tokens per second)
435.34.898.648 I slot print_timing: id  2 | task 6935 |       total time =    7287.23 ms /   410 tokens
435.34.898.649 I slot print_timing: id  2 | task 6935 |    graphs reused =       6307
435.34.898.733 I slot      release: id  2 | task 6935 | stop processing: n_tokens = 409, truncated = 0
435.34.907.797 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.641 (> 0.100 thold), f_keep = 0.589
435.34.908.077 I slot launch_slot_: id  2 | task 6978 | processing task, is_child = 0
435.43.219.622 I slot print_timing: id  2 | task 6978 | prompt eval time =    3355.82 ms /   376 tokens (    8.93 ms per token,   112.04 tokens per second)
435.43.219.632 I slot print_timing: id  2 | task 6978 |        eval time =    4955.62 ms /    54 tokens (   91.77 ms per token,    10.90 tokens per second)
435.43.219.634 I slot print_timing: id  2 | task 6978 |       total time =    8311.44 ms /   430 tokens
435.43.219.635 I slot print_timing: id  2 | task 6978 |    graphs reused =       6359
435.43.219.718 I slot      release: id  2 | task 6978 | stop processing: n_tokens = 429, truncated = 0
435.43.248.288 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.772 (> 0.100 thold), f_keep = 0.562
435.43.248.645 I slot launch_slot_: id  2 | task 7034 | processing task, is_child = 0
435.48.059.417 I slot print_timing: id  2 | task 7034 | prompt eval time =    2814.91 ms /   312 tokens (    9.02 ms per token,   110.84 tokens per second)
435.48.059.427 I slot print_timing: id  2 | task 7034 |        eval time =    1995.79 ms /    27 tokens (   73.92 ms per token,    13.53 tokens per second)
435.48.059.429 I slot print_timing: id  2 | task 7034 |       total time =    4810.71 ms /   339 tokens
435.48.059.430 I slot print_timing: id  2 | task 7034 |    graphs reused =       6384
435.48.059.491 I slot      release: id  2 | task 7034 | stop processing: n_tokens = 338, truncated = 0
435.48.066.562 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.759 (> 0.100 thold), f_keep = 0.719
435.48.066.763 I slot launch_slot_: id  2 | task 7063 | processing task, is_child = 0
435.53.164.738 I slot print_timing: id  2 | task 7063 | prompt eval time =    2926.38 ms /   320 tokens (    9.14 ms per token,   109.35 tokens per second)
435.53.164.747 I slot print_timing: id  2 | task 7063 |        eval time =    2171.53 ms /    29 tokens (   74.88 ms per token,    13.35 tokens per second)
435.53.164.748 I slot print_timing: id  2 | task 7063 |       total time =    5097.91 ms /   349 tokens
435.53.164.749 I slot print_timing: id  2 | task 7063 |    graphs reused =       6411
435.53.164.798 I slot      release: id  2 | task 7063 | stop processing: n_tokens = 348, truncated = 0
435.53.185.962 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.719 (> 0.100 thold), f_keep = 0.693
435.53.186.242 I slot launch_slot_: id  2 | task 7094 | processing task, is_child = 0
436.00.808.869 I slot print_timing: id  2 | task 7094 | prompt eval time =    2999.35 ms /   335 tokens (    8.95 ms per token,   111.69 tokens per second)
